id,spacegroup,Natoms,x_Al,x_Ga,x_In,a,b,c,alpha,beta,gamma,avg_HOMO,avg_rs_max,avg_rp_max,avg_mass,avg_rd_max,avg_LUMO,avg_EA,avg_electronegativity,avg_IP,alpha_r,beta_r,gamma_r,vol,atomic_density,formation_energy_ev_natom,bandgap_energy_ev
1047,167,30.0,0.25,0.0833,0.6667,5.3435,5.343,14.2484,89.9959,90.00299999999999,120.0012,-2.7579183999999994,1.09167,1.412502,89.10247114999999,2.250826,0.5661855,-0.28142348,1.739999,-5.621440639999999,1.570724768295565,1.570848686672456,2.0944160463442194,352.29174396828057,0.08515669331921988,0.1983,1.6148
1048,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.00299999999999,89.9955,-2.75475,1.03375,1.35625,89.4520625,2.06375,0.37718749999999995,-0.197525,1.796875,-5.6953499999999995,1.5708556679894643,1.570848686672456,1.5707177869785571,938.7546849503782,0.0852192817596737,0.1313,1.3869
1049,194,80.0,0.4062,0.25,0.3438,6.5063,6.506,24.2351,90.0137,90.0068,119.9942,-2.7356606,1.081248,1.4196819999999999,67.86507937932001,2.470254,0.4209226,-0.23857156,1.7184460000000001,-5.70614412,1.57103543690242,1.570915009184032,2.09429387329658,888.4826295097824,0.09004115257057953,0.4012,1.1665
1050,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.99799999999999,-2.7361875,1.08875,1.426875,67.9342356375,2.493125,0.446,-0.2495875,1.7112500000000002,-5.696187500000001,1.5708329787091884,1.5708399600261964,1.5707614202098565,871.7136965830464,0.09177325114149858,0.2336,1.9298
1051,167,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,-2.7393571000000003,1.0901070000000002,1.425974,70.71069183462,2.464407,0.46462309999999996,-0.25503922999999995,1.71434,-5.68585452,1.5706933523690287,1.5709010465500162,2.0944160463442194,321.7009464911377,0.09325431064849679,0.2489,2.3152
1052,194,80.0,0.1875,0.1562,0.6562,6.8071,6.8066,24.802,90.0136,89.9984,119.9883,-2.7592867,1.081771,1.401114,91.2933426875,2.1935450000000003,0.545365,-0.27000397,1.752633,-5.62619472,1.5710336915731677,1.5707684015268648,2.094190898870712,995.3157357445652,0.08037650478835688,0.3255,0.5212
1053,194,80.0,0.3438,0.3125,0.3438,6.5261,6.5257,24.2821,90.0123,90.0054,119.9935,-2.7381178,1.072611,1.409207,70.53911887068,2.41119,0.4060844,-0.22933468999999998,1.7311070000000002,-5.70910962,1.5710110022928918,1.570890574574504,2.0942816559918156,895.6248268863393,0.0893231156600715,0.3192,1.3090000000000002
1054,12,80.0,0.0312,0.5,0.4688,24.7655,6.4225,6.3512,90.0002,104.9427,90.0001,-2.7552856,1.041248,1.363432,89.53000240432,2.086504,0.4022976,-0.20854656,1.7896960000000002,-5.68536912,1.5707998174534008,1.8315956409326533,1.5707980721241486,976.0384469381498,0.08196398436041269,0.2012,1.0861
1055,12,20.0,0.0,0.0,1.0,12.3289,3.3644,6.9048,90.0004,106.1682,90.0,-2.784,1.09,1.39,114.818,1.94,0.695,-0.3125,1.78,-5.5374,1.5708033081119046,1.8529846509158439,1.5707963267948966,275.0787784813728,0.07270644471527024,0.2112,0.7501
1056,206,80.0,0.125,0.1562,0.7188,9.9886,9.9885,9.9886,90.0013,90.0014,89.9983,-2.7650026,1.07938,1.394378,96.794603325,2.1206139999999998,0.5658719999999999,-0.27354772,1.763436,-5.611585959999999,1.5708190160751725,1.5708207614044245,1.5707666561976128,996.5739191127901,0.08027502874169214,0.1347,1.1896
1057,33,80.0,0.5625,0.3125,0.125,10.1201,8.6811,9.3074,90.0025,90.0018,90.0012,-2.7188125,1.0812499999999998,1.433125,51.3178029625,2.666875,0.33449999999999996,-0.2170125,1.6937499999999999,-5.7616125,1.5708399600261964,1.5708277427214326,1.5708172707459205,817.6885963025564,0.09783675639081416,0.1591,2.7837
1058,206,80.0,0.4688,0.4688,0.0625,9.2627,9.2623,9.2622,90.0041,90.0042,89.9961,-2.7191152,1.061981,1.4135790000000001,52.51121269568,2.5918259999999997,0.2768999,-0.19036197,1.7145460000000001,-5.78332366,1.5708678852942282,1.5708696306234802,1.5707282589540688,794.6403120881641,0.10067447974011684,0.14300000000000002,3.0128
1059,33,80.0,0.5,0.2812,0.2188,10.2533,8.7846,9.4108,90.0023,90.0014,90.0009,-2.7258776,1.08188,1.428128,58.219055299999994,2.5868640000000003,0.372622,-0.22692271999999997,1.7034360000000002,-5.73766096,1.5708364693676926,1.5708207614044245,1.5708120347581647,847.6414755545592,0.09437952519685397,0.2107,2.3091
1060,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,-2.728592,1.080632,1.424696,60.959552895680005,2.55036,0.38282439999999995,-0.22867616,1.70874,-5.73009184,1.5707910908071407,1.824286202025301,1.5707980721241486,879.5481885571988,0.09095578962106797,0.1255,2.4302
1061,206,80.0,0.4688,0.2812,0.25,9.4289,9.4286,9.4286,90.0028,90.0031,89.9973,-2.728592,1.080632,1.424696,60.959552895680005,2.55036,0.38282439999999995,-0.22867616,1.70874,-5.73009184,1.5708451960139522,1.5708504320017085,1.5707492029050927,838.2150442566556,0.09544090212666782,0.2093,2.3961
1062,12,80.0,0.0312,0.3125,0.6562,24.715999999999998,6.5275,6.544,90.0003,105.4012,90.0,-2.7647572,1.059889,1.374543,97.97383310432001,2.0450600000000003,0.5081656,-0.24684031,1.7838930000000002,-5.63216538,1.5708015627826524,1.8395979755530474,1.5707963267948966,1017.8548838398757,0.07859666566436128,0.2192,0.9067
1063,194,80.0,0.75,0.125,0.125,6.2392,6.2388,23.6955,90.0132,90.0067,120.0015,-2.71225,1.1075,1.465,43.30377895,2.845,0.379125,-0.2448,1.65625,-5.754449999999999,1.57102671025616,1.57091326385478,2.094421282331975,798.7665838931819,0.1001544150859199,0.2664,2.9439
1064,227,40.0,0.5,0.1875,0.3125,6.0187,6.0178,14.4075,90.0066,89.9965,119.9993,-2.73075,1.0912499999999998,1.4337499999999999,62.4444568,2.56625,0.42556249999999995,-0.246075,1.700625,-5.7113499999999995,1.5709115185255282,1.5707352402710768,2.0943828850884314,451.92125416467616,0.08851099529260988,0.3768,1.2262
1065,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,-2.7144184000000005,1.11167,1.467502,45.184240450000004,2.835826,0.4026855,-0.25332347999999993,1.654999,-5.74274064,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.3411969529093,0.10477011453204793,0.1625,3.5574
1066,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,-2.72325,1.025,1.3725,59.037634649999994,2.3975,0.1895,-0.14515,1.76,-5.80865,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589777,0.0741,3.0135
1067,194,80.0,0.0,0.7188,0.2812,6.5924,6.5923,24.4606,89.995,90.0031,119.9904,-2.7466224,1.0181200000000001,1.346872,82.40371400000001,2.0981360000000002,0.28887799999999997,-0.16557728,1.801564,-5.739239039999999,1.570709060332297,1.5708504320017085,2.094227550785004,920.7044730587293,0.08688998733136058,0.0889,1.4902
1068,194,80.0,0.1875,0.7188,0.0938,6.3919,6.3919,24.0782,90.0072,90.0038,119.9953,-2.7305883000000004,1.025729,1.367636,65.9458592875,2.317705,0.22763499999999998,-0.15507102999999997,1.769867,-5.785280279999999,1.57092199050104,1.5708626493064723,2.094313071918352,851.9912825083001,0.09389767435703855,0.273,1.2563
1069,12,80.0,0.3125,0.5,0.1875,24.5473,6.1851,6.0052,89.9998,104.2998,90.0001,-2.7308125,1.0525,1.3943750000000001,64.8216058125,2.415625,0.3103125,-0.1927375,1.741875,-5.7536125,1.5707928361363925,1.820374919171582,1.5707980721241486,883.5052731159033,0.0905484125950487,0.1387,2.069
1070,194,80.0,0.2188,0.5,0.2812,6.52,6.5198,24.2958,90.0076,90.0035,119.993,-2.7389644,1.048752,1.384068,73.05188224568,2.305996,0.3409524,-0.19800344,1.7578040000000001,-5.73088088,1.570928971818048,1.5708574133187163,2.0942729293455558,894.4876026408866,0.08943667834390089,0.2236,1.5846
1071,12,80.0,0.4062,0.5938,0.0,24.4994,6.0535,5.794,89.9996,103.8022,90.0002,-2.717783,1.046868,1.399054,52.36141837932,2.54589,0.22667559999999998,-0.16829884,1.72876,-5.80268316,1.5707893454778887,1.811690160813658,1.5707998174534008,834.4795039866913,0.095868142498172,0.0286,2.54
1072,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.2170000000000005,89.9998,104.9005,90.0001,-2.7399974,1.08312,1.4181219999999999,72.01254097500001,2.4268859999999997,0.44875299999999996,-0.24670228,1.722814,-5.68981404,1.5707928361363925,1.8308591119883115,1.5707980721241486,922.9758261400281,0.08667615958542224,0.1458,1.5063
1073,206,80.0,0.0,0.0312,0.9688,10.2626,10.2626,10.2629,90.0005,90.0005,89.9992,-2.7823776,1.08688,1.3881279999999998,113.411036,1.9468640000000001,0.6773719999999999,-0.30612272,1.780936,-5.54616096,1.5708050534411566,1.5708050534411566,1.5707823641608807,1080.898467470327,0.0740125020134661,0.0114,0.9326
1074,33,80.0,0.4688,0.3438,0.1875,10.2333,8.7709,9.3962,90.0019,90.0015,90.001,-2.7256152,1.074481,1.4210790000000002,58.148087695680005,2.564326,0.34752489999999997,-0.21591196999999998,1.710796,-5.748223660000001,1.5708294880506846,1.5708225067336763,1.5708137800874167,843.3582882831286,0.09485885312499917,0.1591,2.4692
1075,206,80.0,0.3125,0.0938,0.5938,9.7992,9.7989,9.7992,90.0013,90.0016,89.9986,-2.7522132999999998,1.093229,1.418886,83.1506766125,2.326455,0.539885,-0.27579602999999997,1.729867,-5.64010528,1.5708190160751725,1.5708242520629283,1.5707718921853686,940.9327146293416,0.08502201991299041,0.2076,1.5657
1076,227,40.0,0.3125,0.125,0.5625,10.5562,6.1041,14.6735,84.524,83.6273,31.0338,-2.7503124999999997,1.0899999999999999,1.416875,81.7322308125,2.333125,0.5221875,-0.2693875,1.730625,-5.648312499999999,1.475222096955687,1.459571729553054,0.5416419894054162,484.43604929888056,0.08257023823452363,0.3345,0.9742
1077,206,80.0,0.0625,0.9375,0.0,9.3775,9.3775,9.3769,90.0061,90.0053,89.9929,-2.7298125000000004,0.99875,1.3406250000000002,67.0516586625,2.2193750000000003,0.144875,-0.1173625,1.7975,-5.8158125,1.5709027918792682,1.5708888292452523,1.570672408418005,824.581187824508,0.0970189487478655,0.0771,2.3846
1078,206,80.0,0.5625,0.125,0.3125,9.445,9.4446,9.4448,90.00200000000001,90.0026,89.9984,-2.7285625,1.0999999999999999,1.444375,59.7731154625,2.6256250000000003,0.4404375,-0.2553375,1.6881249999999999,-5.7089625,1.5708312333799366,1.5708417053554484,1.5707684015268648,842.5162703563806,0.0949536558696491,0.242,2.4395
1079,33,80.0,0.625,0.1875,0.1875,10.1602,8.7086,9.3366,90.0034,90.0017,90.001,-2.719875,1.09625,1.4475000000000002,51.464899125,2.7125,0.38468749999999996,-0.23904999999999998,1.679375,-5.741675000000001,1.5708556679894643,1.5708259973921805,1.5708137800874167,826.1128017605431,0.0968390755227502,0.2,2.5963
1080,206,80.0,0.25,0.0,0.75,9.9639,9.9637,9.964,90.0006,90.001,89.9993,-2.76225,1.1,1.4175,92.85888465000001,2.2325,0.61325,-0.29845,1.7375,-5.598050000000001,1.5708067987704086,1.5708137800874167,1.5707841094901327,989.1991208457945,0.08087350495378284,0.1644,1.27
1081,167,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,-2.7393571000000003,1.0901070000000002,1.425974,70.71069183462,2.464407,0.46462309999999996,-0.25503922999999995,1.71434,-5.68585452,1.5706933523690287,1.5709010465500162,2.0944160463442194,321.7009464911377,0.09325431064849679,0.2448,2.2734
1082,206,80.0,0.0625,0.0938,0.8438,10.1256,10.1256,10.1258,90.0009,90.0009,89.9987,-2.7739632999999997,1.083229,1.391386,105.1097919625,2.0339549999999997,0.6216349999999999,-0.28984603000000003,1.772367,-5.5794552799999995,1.5708120347581647,1.5708120347581647,1.5707736375146206,1038.1757472169058,0.07705824395769247,0.0783,1.0476
1083,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,-2.7115845000000003,1.071662,1.4291610000000001,44.791905565380006,2.714135,0.26882540000000005,-0.19454506,1.69334,-5.795917940000001,1.5706375018329648,1.5709760957078518,2.094414301014967,278.9840366234971,0.10753303437388606,0.0648,3.9551
1084,167,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,-2.7753316,1.0733300000000001,1.379998,107.3006635,1.976674,0.6008145,-0.27842652,1.7850010000000003,-5.584209360000001,1.5707684015268648,1.5707841094901327,2.0944125556857154,380.2572590372886,0.07889395741175885,0.1168,1.0571
1085,33,80.0,0.5,0.4688,0.0312,10.0454,8.6273,9.2517,90.0015,90.0021,90.0016,-2.7161224000000006,1.06312,1.4168720000000001,49.759233300000005,2.628136,0.266628,-0.18857727999999999,1.7090640000000001,-5.79033904,1.5708225067336763,1.5708329787091884,1.5708242520629283,801.795613464042,0.09977605097435188,0.0931,3.0517
1086,206,80.0,0.375,0.0,0.625,9.8007,9.8004,9.8007,90.0008,90.0014,89.9993,-2.751375,1.105,1.43125,81.879326975,2.37875,0.572375,-0.291425,1.71625,-5.628375,1.5708102894289124,1.5708207614044245,1.5707841094901327,941.3648818471619,0.08498298751385612,0.2107,1.6295
1087,33,80.0,0.75,0.0625,0.1875,10.1018,8.6588,9.2888,90.0046,90.0018,90.001,-2.7155000000000005,1.11375,1.46875,46.12221645,2.8312500000000003,0.4144375,-0.257575,1.654375,-5.7369,1.5708766119404882,1.5708277427214326,1.5708137800874167,812.486371151338,0.09846319007989708,0.1758,3.0908
1088,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,-2.7203345,1.036662,1.3866610000000001,55.47727091538,2.476635,0.2093254,-0.15749505999999996,1.74334,-5.80546794,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0.0705,3.2342
1089,12,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,-2.718875,1.0425,1.39375,53.694951975,2.5162500000000003,0.21925,-0.163675,1.735,-5.803875,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140393,0.09549094493297575,0.0209,2.6945
1090,12,20.0,0.5,0.5,0.0,12.200999999999999,3.0134,5.7748,89.9995,103.8357,90.0002,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.5707876001486365,1.812274846113076,1.5707998174534008,206.15880486222122,0.09701259188694986,0.0427,2.8956
1091,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,-2.7068929000000006,1.114893,1.4765260000000002,37.85598141538,2.9330929999999995,0.37537689999999996,-0.24861076999999998,1.6406600000000002,-5.76239548,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041587,0.10860934060475641,0.0946,4.3228
1092,206,80.0,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,90.0026,90.0031,89.9978,-2.7239633,1.0907289999999998,1.438886,55.5546862625,2.6464549999999996,0.38750999999999997,-0.23619602999999997,1.691117,-5.735855280000001,1.5708417053554484,1.5708504320017085,1.5707579295513527,820.4639789485549,0.09750580409699644,0.212,2.7143
1093,194,80.0,0.3438,0.5938,0.0625,6.3181,6.3181,23.9205,90.0141,90.0017,119.9978,-2.7234902,1.044481,1.3923290000000001,57.85389537067999,2.473076,0.2471499,-0.17183696999999998,1.7395460000000003,-5.78809866,1.5710424182194278,1.5708259973921805,2.0943567051496514,826.9580577494887,0.09674009370888129,0.2034,2.3692
1094,194,80.0,0.3125,0.375,0.3125,6.5129,6.5126,24.2654,90.0112,90.0046,119.9936,-2.7373125,1.065,1.401875,70.4584808125,2.3881249999999996,0.3809375,-0.2182875,1.7381250000000001,-5.7185125,1.57099180367112,1.5708766119404882,2.094283401321068,891.404635575609,0.0897459995239327,0.3315,1.1909
1095,194,80.0,0.0,0.0938,0.9062,7.053,7.0523,25.2654,90.015,89.9818,119.9845,-2.7791223999999994,1.0806200000000001,1.384372,110.588089,1.960636,0.642003,-0.29332727999999997,1.7828140000000001,-5.563739040000001,1.5710581261826957,1.5704786768710337,2.0941245763591363,1088.502066892636,0.07349549664005439,0.1726,0.7138
1096,194,80.0,0.1875,0.2812,0.5312,6.7148,6.7144,24.6411,90.0098,90.0005,119.9896,-2.7527866999999997,1.069271,1.393614,85.6564676875,2.221045,0.47473999999999994,-0.24445397000000002,1.756383,-5.66129472,1.5709673690615917,1.5708050534411566,2.094213588150988,962.2247183461072,0.08314066192095516,0.3425,0.665
1097,12,80.0,0.5,0.1875,0.3125,24.3195,6.2018,6.0952,89.9996,104.7008,90.0001,-2.73075,1.0912499999999998,1.4337499999999999,62.4444568,2.56625,0.42556249999999995,-0.246075,1.700625,-5.7113499999999995,1.5707893454778887,1.827373689472079,1.5707980721241486,889.2123327532954,0.089967263220803,0.2154,2.1115
1098,33,80.0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,-2.756842,1.083132,1.404696,88.55554324568,2.23036,0.5351994,-0.26827616,1.74749,-5.634341839999999,1.5708137800874167,1.5707736375146206,1.5708015627826524,987.2088246296239,0.08103655275773493,0.2796,1.19
1099,12,20.0,0.375,0.5,0.125,12.2494,3.0662,5.9283,89.9997,104.1484,90.0001,-2.725375,1.055,1.40125,59.331826975,2.48875,0.289875,-0.18922499999999998,1.73125,-5.768775,1.5707910908071407,1.8177324906840622,1.5707980721241486,215.9074271193967,0.09263229276934513,0.0668,2.3245
1100,194,80.0,0.625,0.375,0.0,6.184,6.1838,23.6287,90.0186,89.99799999999999,120.0025,-2.710125,1.0775,1.43625,43.009586625,2.75375,0.27875,-0.200725,1.685,-5.794325000000001,1.5711209580357677,1.5707614202098565,2.0944387356244953,782.5001097924257,0.1022364073804688,0.1769,3.0613
1101,194,80.0,0.375,0.2812,0.3438,6.5162,6.5158,24.2586,90.01299999999999,90.0061,119.9938,-2.7367526,1.07688,1.414378,69.198612975,2.440614,0.413497,-0.23394771999999997,1.724686,-5.70733596,1.5710232195976557,1.5709027918792682,2.0942868919795714,892.0426519600408,0.08968181042040983,0.2802,1.6778
1102,227,40.0,0.0,0.3125,0.6875,10.9115,6.2611,15.6692,100.0943,98.579,30.3028,-2.76775,1.05875,1.3712499999999999,100.7258125,2.00875,0.5184375,-0.24862499999999998,1.7893750000000002,-5.62515,1.7469750974789602,1.72052812332349,0.5288836325733377,531.7701333453745,0.07522047119938714,0.3115,0.4947
1103,206,80.0,0.9375,0.0625,0.0,9.0109,9.0101,9.0104,90.0026,90.0037,89.999,-2.6991875,1.1212499999999999,1.489375,29.6528799375,3.050625,0.35312499999999997,-0.24703749999999997,1.6225,-5.7823875000000005,1.5708417053554484,1.5708609039772201,1.5707788735023767,731.5463551649954,0.10935738991134272,0.0803,4.7234
1104,206,80.0,0.8125,0.0312,0.1562,9.2018,9.2011,9.2015,90.00200000000001,90.00299999999999,89.9991,-2.7114117,1.119271,1.477364,42.0324293125,2.8972949999999997,0.411615,-0.26042897,1.642633,-5.74271972,1.5708312333799366,1.570848686672456,1.5707806188316287,779.0604726003296,0.10268779230061294,0.2072,3.4981
1105,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,-2.7100816000000005,1.10333,1.462498,41.42331745,2.854174,0.3555645,-0.23627652,1.6575010000000001,-5.76615936,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,0.10300000000000001,4.0285
1106,194,80.0,0.5312,0.2812,0.1875,6.3517,6.3514,23.9401,90.0152,90.0056,119.9979,-2.7228848,1.083019,1.4314209999999998,55.46707590432,2.623174,0.3623501,-0.22513803,1.697954,-5.74467634,1.5710616168411997,1.5708940652330081,2.0943584504789032,836.4215105047859,0.0956455554947642,0.2727,2.4023
1107,33,80.0,0.6875,0.0625,0.25,10.2003,8.7361,9.3657,90.0042,90.0015,90.0009,-2.7209375,1.11125,1.4618749999999998,51.6119952875,2.758125,0.434875,-0.2610875,1.665,-5.7217375,1.5708696306234802,1.5708225067336763,1.5708120347581647,834.5853993302331,0.09585597838663504,0.2473,2.6303
1108,227,40.0,0.125,0.125,0.75,10.8641,6.2979,15.5134,91.3227,91.5358,30.3965,-2.7666250000000003,1.0825,1.39625,98.201567325,2.11375,0.5835,-0.279925,1.7625,-5.602825,1.5938817968110255,1.5976010934470253,0.5305190060824564,536.8769271725924,0.07450497120570243,0.2849,1.0045
1109,194,80.0,0.4375,0.5625,0.0,6.2421,6.2421,23.7696,90.0178,89.9991,120.0001,-2.7166875,1.05125,1.404375,51.0236106375,2.575625,0.234125,-0.1729375,1.7225000000000001,-5.8014875,1.5711069954017514,1.5707806188316287,2.0943968477224475,802.0722383776615,0.0997416394336434,0.2239,2.6202
1110,206,80.0,0.25,0.0938,0.6562,9.8808,9.8806,9.8808,90.0012,90.0015,89.9987,-2.7573724,1.09062,1.411872,88.62897365,2.253136,0.560253,-0.27927728,1.7403140000000001,-5.6243890400000005,1.5708172707459205,1.5708225067336763,1.5707736375146206,964.6450386979457,0.08293205976364326,0.1916,1.3803
1111,227,40.0,0.75,0.25,0.0,9.7746,5.6739999999999995,14.0033,91.0078,91.1683,30.5323,-2.70575,1.095,1.4575,37.666903950000005,2.8725,0.3085,-0.21924999999999997,1.6600000000000001,-5.78955,1.5883857549964953,1.5911870084459463,0.5328891632066646,394.46881142316437,0.10140218653963547,0.147,2.3775
1112,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.00399999999999,90.0043,89.9965,-2.7112170000000004,1.073132,1.430946,44.34312022068,2.72411,0.2713244,-0.19610115999999997,1.69124,-5.79551684,1.5708661399649761,1.5708713759527322,1.5707352402710768,767.2084395754224,0.10427413969047637,0.1062,3.5481
1113,206,80.0,0.0938,0.625,0.2812,9.6137,9.6137,9.6134,90.00399999999999,90.0036,89.995,-2.7433394,1.031252,1.362818,78.39456492068001,2.187246,0.3112024,-0.17947844000000002,1.782804,-5.7356558799999995,1.5708661399649761,1.5708591586479685,1.570709060332297,888.5014497731675,0.09003924531628377,0.1616,1.725
1114,33,40.0,0.5,0.0,0.5,5.2826,9.0207,9.6494,90.0033,90.0001,90.0006,-2.7405,1.1099999999999999,1.4449999999999998,70.8997693,2.525,0.5315,-0.2844,1.695,-5.6587,1.5708539226602123,1.5707980721241486,1.5708067987704086,459.82044332451727,0.08699047765427446,0.2523,1.8869
